dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal,gc
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-EIG-0,-1,7200,1e-06,-1364.844853309405,233.65710401535034,1843,0.1241908875484539,-9.998775203006047e-07,1,-2642.75,0.007822036743164062,0.010998964309692383,233.67060494422913,0.9999999798208304
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-FROB-0,-1,7200,1e-06,-1364.8448475450707,141.95853781700134,1438,0.09615485525595462,-8.876289197097578e-07,1,-2642.75,0.0076427459716796875,0.010809183120727539,141.97124218940735,0.9999999843315988
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-EIG-S,-1,7200,1e-06,-1364.8448743610068,59.86659812927246,1094,0.05230098777540859,-9.81989338585953e-07,1,-2642.75,0.00793004035949707,0.011023759841918945,59.88012409210205,0.9999999633473062
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-1364.8448822604876,81.37966585159302,1148,0.06850773096084595,-9.193437777661261e-07,1,-2642.75,0.007943868637084961,0.011935949325561523,81.39363384246826,0
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-FROB-S,-1,7200,1e-06,-1364.844867982079,60.15435194969177,1115,0.051554257773497716,-9.29214145136933e-07,1,-2642.75,0.00779414176940918,0.010784149169921875,60.167237997055054,0.9999999683390128
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SOC-EIG-1,-1,60,1e-06,-1381.4136236652053,60.166306018829346,183,0.3265669228600674,-0.08300539816039458,0,-2642.740726051224,0.17049813270568848,0.012473106384277344,60.17922830581665,0
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SOC-EIG-0,-1,60,1e-06,-1387.1325212585914,60.04039692878723,172,0.34698314583578777,-0.14495399425757632,0,-2642.740726051224,0.17070794105529785,0.01207113265991211,60.0529842376709,0
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SOC-FROB-0,-1,60,1e-06,-1380.528521952768,60.21124029159546,157,0.38119703493300516,-0.1048321939597701,0,-2642.740726051224,0.1887359619140625,0.012172698974609375,60.22534680366516,0
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SDP,-1,7200,1e-06,-1186.0375204235615,1.5450830459594727,1,1.5450830459594727,2.9973443218169968e-12,1,-1186.0375204235615,1.5450830459594727,0.17116093635559082,1.7178170680999756,1.0
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-EIG-1,-1,7200,1e-06,-1186.0381054778877,6269.857259988785,14154,0.4357097907407954,-9.944378030858112e-07,1,-2606.75,0.009358882904052734,0.011009931564331055,6269.880592107773,0.999999588196532
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-EIG-0,-1,7200,1e-06,-1190.2504865379974,7201.360502004623,9352,0.7641569460886375,-0.019601985108193432,0,-2606.75,0.009369850158691406,0.011131048202514648,7201.380390882492,0.9970346103275648
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-FROB-0,-1,7200,1e-06,-1187.2920472719618,7200.662258863449,9327,0.7662342643257224,-0.003757445371176814,0,-2606.75,0.009392023086547852,0.011033773422241211,7200.6824679374695,0.9991169734436526
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-EIG-S,-1,7200,1e-06,-1186.0487584469174,7200.465511798859,12793,0.5556429474252966,-2.2462246905941286e-05,0,-2606.75,0.009366035461425781,0.011298894882202148,7200.490880012512,0.9999920898679238
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-FROB-S,-1,7200,1e-06,-1186.0479744858417,7200.156634807587,12750,0.5575791548934638,-2.3602612246231078e-05,0,-2606.75,0.009356975555419922,0.011227130889892578,7200.193292140961,0.9999926416763205
BOXQP_SMALLEST,spar030-100-3,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-1186.296905755817,7201.451569080353,10618,0.6721243366815205,-0.0007176662391094088,0,-2606.75,0.010304927825927734,0.04502677917480469,7201.506285667419,0
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SOC-EIG-1,-1,60,1e-06,-1274.8746543295308,60.301753759384155,205,0.2920221084501685,-0.3596684544029667,0,-2606.7499866449775,0.19223403930664062,0.013117074966430664,60.31544089317322,0
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SOC-EIG-0,-1,60,1e-06,-1290.502302488443,60.26270914077759,191,0.3133176209414817,-0.6297543217365207,0,-2606.7499866449775,0.18738007545471191,0.01205587387084961,60.275155782699585,0
BOXQP_SMALLEST,spar030-100-3,QP,31,0,SOC-FROB-0,-1,60,1e-06,-1258.7086065056537,60.25416707992554,186,0.3217535813649495,-0.2898894592417388,0,-2606.7499866449775,0.22266411781311035,0.012184858322143555,60.26698112487793,0
