dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal,gc
BOXQP_SMALL,spar030-090-2,QP,31,0,LP-EIG-0,-1,2.13871693611145,1e-06,-1468.1666724415552,2.1350951194763184,152,0.012516498565673828,-0.024304582128432773,0,-2578.5,0.009377002716064453,0.010950803756713867,2.1466619968414307,0.9988105776142416
BOXQP_SMALL,spar030-090-2,QP,31,0,LP-EIG-S,-1,2.13871693611145,1e-06,-1471.904919111141,2.1451568603515625,151,0.012679951080423317,-0.06264459922028037,0,-2578.5,0.009294986724853516,0.010908126831054688,2.156736135482788,0.9954478033710116
BOXQP_SMALL,spar030-090-2,QP,31,0,LP-EIG-1,-1,2.13871693611145,1e-06,-1473.805313059591,2.1370739936828613,148,0.01290360656944481,-0.058954411548691216,0,-2578.5,0.00929403305053711,0.010896921157836914,2.148620128631592,0.9937382864806918
BOXQP_SMALL,spar030-090-2,QP,31,0,SOC-FROB-0,-1,2.13871693611145,1e-06,-1535.5727886922489,2.472667932510376,8,0.3072988986968994,-0.3105274977574148,0,-2578.498594477567,0.23785114288330078,0.011441946029663086,2.4845480918884277,0.9381747063587026
BOXQP_SMALL,spar030-090-2,QP,31,0,SOC-EIG-1,-1,2.13871693611145,1e-06,-1980.2083650738668,2.3471486568450928,10,0.2330167293548584,-1.8610198558417221,0,-2578.498594477567,0.2254619598388672,0.011319160461425781,2.3590590953826904,0.5381981701617216
BOXQP_SMALL,spar030-090-3,QP,31,0,SDP,-1,-1.0,1e-06,-1493.999983317165,1.9069440364837646,1,1.9069440364837646,7.039476071860091e-11,1,-1493.999983317165,1.9069440364837646,0.17057108879089355,2.0790789127349854,1.0
BOXQP_SMALL,spar030-090-3,QP,31,0,LP-FROB-0,-1,2.0790789127349854,1e-06,-1494.0000115325454,0.34433984756469727,38,0.007526441624290065,-9.202377329660848e-07,1,-2460.5,0.007988929748535156,0.011107206344604492,0.3559763431549072,0.9999999708066427
BOXQP_SMALL,spar030-090-3,QP,31,0,LP-EIG-0,-1,2.0790789127349854,1e-06,-1494.0000048601316,0.45809364318847656,51,0.007517646340762868,-9.934658775186591e-07,1,-2460.5,0.0078887939453125,0.010831117630004883,0.4694249629974365,0.9999999777103299
BOXQP_SMALL,spar030-090-3,QP,31,0,LP-EIG-S,-1,2.0790789127349854,1e-06,-1494.0000133507087,1.4719841480255127,125,0.01024995994567871,-8.432782640345862e-07,1,-2460.5,0.007943153381347656,0.010781049728393555,1.483332872390747,0.9999999689254597
BOXQP_SMALL,spar030-090-3,QP,31,0,LP-EIG-1,-1,2.0790789127349854,1e-06,-1494.000034406634,2.0258569717407227,157,0.01135137278562898,-8.486079797638619e-07,1,-2460.5,0.007947921752929688,0.010813236236572266,2.037282943725586,0.9999999471397122
BOXQP_SMALL,spar030-090-3,QP,31,0,SOC-FROB-0,-1,2.0790789127349854,1e-06,-1543.3237140901792,2.344041109085083,7,0.33278942108154297,-0.21596453273876498,0,-2460.497003347395,0.21380925178527832,0.011287927627563477,2.3557448387145996,0.9489664947218653
BOXQP_SMALL,spar030-090-3,QP,31,0,SOC-EIG-1,-1,2.0790789127349854,1e-06,-1890.9057960811454,2.189857244491577,9,0.2416725688510471,-1.9217614533374554,0,-2460.497003347395,0.20295500755310059,0.011226654052734375,2.2014989852905273,0.5893357097453172
BOXQP_SMALL,spar030-100-1,QP,31,0,SDP,-1,-1.0,1e-06,-1227.1249692355138,2.499660015106201,1,2.499660015106201,8.353336085439208e-11,1,-1227.1249692355138,2.499660015106201,0.16212010383605957,2.663332223892212,1.0
BOXQP_SMALL,spar030-100-1,QP,31,0,LP-FROB-0,-1,2.663332223892212,1e-06,-1254.6686026692762,2.6716270446777344,158,0.015352967419201814,-0.1696875330375835,0,-2481.0,0.009032249450683594,0.011074066162109375,2.683389902114868,0.9780331909018325
BOXQP_SMALL,spar030-100-1,QP,31,0,LP-EIG-0,-1,2.663332223892212,1e-06,-1270.561040770479,2.6528871059417725,146,0.01663625077025531,-0.28913192973326884,0,-2481.0,0.008642196655273438,0.010681867599487305,2.6642770767211914,0.9653585321748674
BOXQP_SMALL,spar030-100-1,QP,31,0,LP-EIG-S,-1,2.663332223892212,1e-06,-1268.0150582178885,2.660867214202881,168,0.014279870759873163,-0.1635984591243455,0,-2481.0,0.008613109588623047,0.010699033737182617,2.6722350120544434,0.9673890236434136
BOXQP_SMALL,spar030-100-1,QP,31,0,LP-EIG-1,-1,2.663332223892212,1e-06,-1274.8215058387798,2.667325973510742,168,0.014322219859986078,-0.21438494146930914,0,-2481.0,0.008616924285888672,0.010744094848632812,2.6787571907043457,0.9619606935037335
BOXQP_SMALL,spar030-100-1,QP,31,0,SOC-FROB-0,-1,2.663332223892212,1e-06,-1359.079871012057,2.7274250984191895,9,0.30121397972106934,-0.5216727475934749,0,-2480.99367766367,0.21571993827819824,0.011175155639648438,2.739361047744751,0.8947617873469693
BOXQP_SMALL,spar030-100-1,QP,31,0,SOC-EIG-1,-1,2.663332223892212,1e-06,-1783.5824079598278,2.759984254837036,11,0.24902337247675116,-1.8240016495555607,0,-2480.99367766367,0.2087852954864502,0.011185884475708008,2.771601915359497,0.5562075718263307
BOXQP_SMALL,spar030-100-2,QP,31,0,SDP,-1,-1.0,1e-06,-1261.081015268693,3.6335408687591553,1,3.6335408687591553,2.9335714376345126e-12,1,-1261.081015268693,3.6335408687591553,0.16916298866271973,3.8042807579040527,1.0
BOXQP_SMALL,spar030-100-2,QP,31,0,LP-FROB-0,-1,3.8042807579040527,1e-06,-1322.5738373997335,3.8153858184814453,178,0.019839633716626115,-0.2577425388091586,0,-2668.5,0.009927988052368164,0.011085033416748047,3.827322006225586,0.9563080910530845
BOXQP_SMALL,spar030-100-2,QP,31,0,LP-EIG-0,-1,3.8042807579040527,1e-06,-1348.7783433889717,3.8381099700927734,162,0.02212755032527594,-0.4497888006663013,0,-2668.5,0.009839773178100586,0.010751008987426758,3.8495399951934814,0.9376892531139039
BOXQP_SMALL,spar030-100-2,QP,31,0,LP-EIG-S,-1,3.8042807579040527,1e-06,-1339.0788718604997,3.810267925262451,193,0.018157555031652894,-0.24822888259135753,0,-2668.5,0.009905815124511719,0.010702133178710938,3.8217687606811523,0.9445809261932775
BOXQP_SMALL,spar030-100-2,QP,31,0,LP-EIG-1,-1,3.8042807579040527,1e-06,-1333.463960306304,3.8360331058502197,193,0.018301213961191127,-0.25030648492517327,0,-2668.5,0.00981593132019043,0.010828018188476562,3.8476548194885254,0.9485704357956847
BOXQP_SMALL,spar030-100-2,QP,31,0,SOC-FROB-0,-1,3.8042807579040527,1e-06,-1398.7822313134259,3.8989098072052,12,0.32306307554244995,-0.6215849736043606,0,-2668.4999855654196,0.23676395416259766,0.011277198791503906,3.9106602668762207,0.9021604661078987
BOXQP_SMALL,spar030-100-2,QP,31,0,SOC-EIG-1,-1,3.8042807579040527,1e-06,-1757.0173937432521,4.03684401512146,15,0.26742485364278157,-1.8672680720073487,0,-2668.4999855654196,0.21326208114624023,0.011296987533569336,4.049031019210815,0.6476270471400561
BOXQP_SMALL,spar030-100-3,QP,31,0,SDP,-1,-1.0,1e-06,-1513.077514937263,3.3625991344451904,1,3.3625991344451904,9.229090087643763e-12,1,-1513.077514937263,3.3625991344451904,0.16748499870300293,3.531635046005249,1.0
BOXQP_SMALL,spar030-100-3,QP,31,0,LP-FROB-0,-1,3.531635046005249,1e-06,-1519.422702059035,3.5333008766174316,231,0.013655286846738873,-0.050323500807017,0,-2655.75,0.008779048919677734,0.010952234268188477,3.545161008834839,0.9944470640496577
BOXQP_SMALL,spar030-100-3,QP,31,0,LP-EIG-0,-1,3.531635046005249,1e-06,-1520.6444013496402,3.5480411052703857,225,0.01411749733818902,-0.05429624110231429,0,-2655.75,0.008800029754638672,0.010703802108764648,3.5595669746398926,0.9933779044203014
BOXQP_SMALL,spar030-100-3,QP,31,0,LP-EIG-S,-1,3.531635046005249,1e-06,-1520.6760183752885,3.525372266769409,229,0.013752588538623793,-0.04041436221769661,0,-2655.75,0.008786916732788086,0.010682821273803711,3.5369372367858887,0.9933502350521651
BOXQP_SMALL,spar030-100-3,QP,31,0,LP-EIG-1,-1,3.531635046005249,1e-06,-1520.3793174928092,3.5220422744750977,229,0.01375844280792636,-0.03642088064040305,0,-2655.75,0.008767127990722656,0.010722637176513672,3.5336410999298096,0.9936098902782758
BOXQP_SMALL,spar030-100-3,QP,31,0,SOC-FROB-0,-1,3.531635046005249,1e-06,-1597.0696993676445,3.7675509452819824,11,0.34046487374739215,-0.3652263466326488,0,-2655.7498512088277,0.23964810371398926,0.01123189926147461,3.7792038917541504,0.9264949524336606
BOXQP_SMALL,spar030-100-3,QP,31,0,SOC-EIG-1,-1,3.531635046005249,1e-06,-1747.9138449724744,3.553502082824707,16,0.21945329010486603,-1.6374828145029316,0,-2655.7498512088277,0.2131502628326416,0.011121034622192383,3.5650758743286133,0.7944849782559181
BOXQP_SMALL,spar040-030-1,QP,41,0,SDP,-1,-1.0,1e-06,-839.4999999993145,6.133358001708984,1,6.133358001708984,3.5044733119583347e-15,1,-839.4999999993145,6.133358001708984,0.29596686363220215,6.43146824836731,1.0
BOXQP_SMALL,spar040-030-1,QP,41,0,LP-FROB-0,-1,6.43146824836731,1e-06,-908.0692922174551,6.443711996078491,115,0.053137227763300356,-1.2276767563934337,0,-1048.0,0.007918834686279297,0.019916057586669922,6.46493673324585,0.6711304929596394
BOXQP_SMALL,spar040-030-1,QP,41,0,LP-EIG-0,-1,6.43146824836731,1e-06,-951.5311969151741,6.429512977600098,112,0.054537219660622735,-1.5983250534239968,0,-1048.0,0.007819890975952148,0.018992900848388672,6.4499757289886475,0.4626801107170684
BOXQP_SMALL,spar040-030-1,QP,41,0,LP-EIG-S,-1,6.43146824836731,1e-06,-910.9011038342927,6.41459584236145,152,0.03927527760204516,-0.9456897102531047,0,-1048.0,0.007766008377075195,0.018958091735839844,6.43555474281311,0.6575486626631009
BOXQP_SMALL,spar040-030-1,QP,41,0,LP-EIG-1,-1,6.43146824836731,1e-06,-934.7797816358191,6.455016851425171,161,0.037327687932837826,-1.0230095436739761,0,-1048.0,0.007956981658935547,0.03703498840332031,6.4933741092681885,0.5430226300422478
BOXQP_SMALL,spar040-030-1,QP,41,0,SOC-FROB-0,-1,6.43146824836731,1e-06,-927.7397001210528,6.414517402648926,8,0.7987784445285797,-1.6582179056809014,0,-1046.3628157274752,0.49722909927368164,0.01948070526123047,6.435136079788208,0.5734385621159944
BOXQP_SMALL,spar040-030-1,QP,41,0,SOC-EIG-1,-1,6.43146824836731,1e-06,-1046.3636099610367,7.387929916381836,10,0.7351206064224243,-2.147035577907983,0,-1046.3628157274752,0.5158729553222656,0.019694089889526367,7.408292055130005,-3.8394215928495245e-06
BOXQP_SMALL,spar040-030-2,QP,41,0,SDP,-1,-1.0,1e-06,-1428.9999986470048,6.887902021408081,1,6.887902021408081,1.3659016671930261e-11,1,-1428.9999986470048,6.887902021408081,0.2953519821166992,7.185459852218628,1.0
BOXQP_SMALL,spar040-030-2,QP,41,0,LP-FROB-0,-1,7.185459852218628,1e-06,-1448.7860760026092,7.173627138137817,151,0.04485714198737745,-0.35783250696466645,0,-1600.5,0.009235858917236328,0.019155025482177734,7.193950891494751,0.8846292874664232
BOXQP_SMALL,spar040-030-2,QP,41,0,LP-EIG-0,-1,7.185459852218628,1e-06,-1471.4653618759096,7.237199068069458,137,0.05026434111769182,-0.6575276186631277,0,-1600.5,0.009200096130371094,0.018724918365478516,7.2570507526397705,0.7523885545545905
BOXQP_SMALL,spar040-030-2,QP,41,0,LP-EIG-S,-1,7.185459852218628,1e-06,-1456.436350493481,7.230053186416626,175,0.03863203866141183,-0.4427092253541187,0,-1600.5,0.009121179580688477,0.018744945526123047,7.249994993209839,0.8400212732943098
BOXQP_SMALL,spar040-030-2,QP,41,0,LP-EIG-1,-1,7.185459852218628,1e-06,-1458.1768667038957,7.2155821323394775,180,0.03743985096613566,-0.40380846236170004,0,-1600.5,0.00914311408996582,0.01875591278076172,7.235537767410278,0.82987249080636
BOXQP_SMALL,spar040-030-2,QP,41,0,SOC-FROB-0,-1,7.185459852218628,1e-06,-1490.772898781281,7.985754013061523,9,0.88332200050354,-1.4178546919271664,0,-1600.4995124089696,0.6078372001647949,0.01964712142944336,8.009441137313843,0.6398071412609677
BOXQP_SMALL,spar040-030-2,QP,41,0,SOC-EIG-1,-1,7.185459852218628,1e-06,-1599.7365262852252,7.867434024810791,10,0.7830148935317993,-2.2577486337714006,0,-1600.4995124089696,0.5861778259277344,0.03572797775268555,7.9038777351379395,0.004448911294310941
BOXQP_SMALL,spar040-030-3,QP,41,0,SDP,-1,-1.0,1e-06,-1085.9999998431824,5.184693813323975,1,5.184693813323975,1.2840104502517264e-12,1,-1085.9999998431824,5.184693813323975,0.2976822853088379,5.484626054763794,1.0
BOXQP_SMALL,spar040-030-3,QP,41,0,LP-FROB-0,-1,5.484626054763794,1e-06,-1136.0981659877202,5.476074934005737,110,0.04707369804382324,-0.7161326896175202,0,-1291.0,0.007925748825073242,0.019616127014160156,5.49701714515686,0.7556187019209047
BOXQP_SMALL,spar040-030-3,QP,41,0,LP-EIG-0,-1,5.484626054763794,1e-06,-1167.7539329257563,5.540963172912598,107,0.0491031686836314,-1.2057654402263025,0,-1291.0,0.007746219635009766,0.01892995834350586,5.561262130737305,0.6012003267315361
BOXQP_SMALL,spar040-030-3,QP,41,0,LP-EIG-S,-1,5.484626054763794,1e-06,-1153.9268552153685,5.52704119682312,142,0.03611459194774359,-0.8170423419725868,0,-1291.0,0.00769495964050293,0.018861055374145508,5.547352075576782,0.6686494862428073
BOXQP_SMALL,spar040-030-3,QP,41,0,LP-EIG-1,-1,5.484626054763794,1e-06,-1150.7546075723703,5.492199897766113,146,0.03483819471646662,-0.8645416216884297,0,-1291.0,0.007710933685302734,0.018812894821166992,5.512308120727539,0.6841238649773025
BOXQP_SMALL,spar040-030-3,QP,41,0,SOC-FROB-0,-1,5.484626054763794,1e-06,-1162.620072348694,6.306364059448242,8,0.7839212715625763,-1.4534230279398523,0,-1290.9986588074066,0.40244030952453613,0.019629716873168945,6.328238248825073,0.6262411037582292
BOXQP_SMALL,spar040-030-3,QP,41,0,SOC-EIG-1,-1,5.484626054763794,1e-06,-1291.000128751628,5.832194089889526,10,0.578886079788208,-1.9250033720279496,0,-1290.9986588074066,0.40430712699890137,0.020526885986328125,5.853758335113525,-7.170506522948413e-06
BOXQP_SMALL,spar040-040-1,QP,41,0,SDP,-1,-1.0,1e-06,-863.0865167640249,8.69360613822937,1,8.69360613822937,6.030558438590092e-13,1,-863.0865167640249,8.69360613822937,0.2949848175048828,8.991069793701172,1.0
BOXQP_SMALL,spar040-040-1,QP,41,0,LP-FROB-0,-1,8.991069793701172,1e-06,-1064.6739677998196,9.09140419960022,132,0.06633277011640144,-1.2034382288985626,0,-1547.5,0.011796951293945312,0.01890873908996582,9.111403942108154,0.705459556286546
BOXQP_SMALL,spar040-040-1,QP,41,0,LP-EIG-0,-1,8.991069793701172,1e-06,-1129.8931309423615,9.117877721786499,126,0.06973168963477724,-1.8735923942961714,0,-1547.5,0.011588811874389648,0.01868915557861328,9.137714147567749,0.6101675073424205
BOXQP_SMALL,spar040-040-1,QP,41,0,LP-EIG-S,-1,8.991069793701172,1e-06,-1076.9985545055697,9.093811988830566,179,0.048129289509863823,-1.2367499519180913,0,-1547.5,0.011942148208618164,0.01862812042236328,9.114074945449829,0.6874520403511816
BOXQP_SMALL,spar040-040-1,QP,41,0,LP-EIG-1,-1,8.991069793701172,1e-06,-1095.1352247673947,9.03954792022705,182,0.04683290864085103,-1.125453907209001,0,-1547.5,0.01180887222290039,0.018767118453979492,9.059822082519531,0.6609524597525163
BOXQP_SMALL,spar040-040-1,QP,41,0,SOC-FROB-0,-1,8.991069793701172,1e-06,-1089.9132309491592,9.21262812614441,14,0.6546189444405692,-1.6958715714261203,0,-1545.6142450326406,0.5310201644897461,0.020241737365722656,9.233702182769775,0.6676666679014915
BOXQP_SMALL,spar040-040-1,QP,41,0,SOC-EIG-1,-1,8.991069793701172,1e-06,-1522.2134254528037,9.177303791046143,11,0.8301772204312411,-2.287595287635106,0,-1545.6142450326406,0.5223350524902344,0.019581079483032227,9.198394060134888,0.03428552220024576
BOXQP_SMALL,spar040-040-2,QP,41,0,SDP,-1,-1.0,1e-06,-1427.999999998229,5.932126998901367,1,5.932126998901367,1.2772209407529046e-14,1,-1427.999999998229,5.932126998901367,0.2951171398162842,6.229635238647461,1.0
BOXQP_SMALL,spar040-040-2,QP,41,0,LP-FROB-0,-1,6.229635238647461,1e-06,-1436.8568367884445,6.242388963699341,135,0.04357604803862395,-0.14938711326416407,0,-1870.75,0.012788057327270508,0.03841090202331543,6.281998157501221,0.9799958514055785
BOXQP_SMALL,spar040-040-2,QP,41,0,LP-EIG-0,-1,6.229635238647461,1e-06,-1465.9928140248483,6.214018106460571,122,0.048307962104922435,-0.5865943796580062,0,-1870.75,0.012473106384277344,0.018744707107543945,6.233957290649414,0.9141890140565392
BOXQP_SMALL,spar040-040-2,QP,41,0,LP-EIG-S,-1,6.229635238647461,1e-06,-1442.1632474773135,6.219952821731567,156,0.03713845442502926,-0.24570714713446604,0,-1870.75,0.012462854385375977,0.018699169158935547,6.239921808242798,0.9680107340959281
BOXQP_SMALL,spar040-040-2,QP,41,0,LP-EIG-1,-1,6.229635238647461,1e-06,-1450.1101199685002,6.23026704788208,156,0.037216693927080206,-0.3125839155704958,0,-1870.75,0.012397050857543945,0.018790006637573242,6.250314950942993,0.9500618408352733
BOXQP_SMALL,spar040-040-2,QP,41,0,SOC-FROB-0,-1,6.229635238647461,1e-06,-1523.2389985082925,6.725105047225952,8,0.8373792469501495,-0.669596748777917,0,-1870.7479161102776,0.4769570827484131,0.019622087478637695,6.746977090835571,0.7848911422409476
BOXQP_SMALL,spar040-040-2,QP,41,0,SOC-EIG-1,-1,6.229635238647461,1e-06,-1864.9306632690977,6.8263468742370605,8,0.8498903512954712,-2.3544588337389056,0,-1870.7479161102776,0.4719409942626953,0.020804882049560547,6.848920106887817,0.013138972831907526
BOXQP_SMALL,spar040-040-3,QP,41,0,SDP,-1,-1.0,1e-06,-1180.842704290554,11.69005799293518,1,11.69005799293518,2.1602615795578874e-13,1,-1180.842704290554,11.69005799293518,0.2952098846435547,11.987937211990356,1.0
BOXQP_SMALL,spar040-040-3,QP,41,0,LP-FROB-0,-1,11.987937211990356,1e-06,-1370.064853516128,12.043446063995361,140,0.08319113765444075,-0.9345897358567196,0,-1994.75,0.010720014572143555,0.01912093162536621,12.06396484375,0.767513879992146
BOXQP_SMALL,spar040-040-3,QP,41,0,LP-EIG-0,-1,11.987937211990356,1e-06,-1436.42346054841,11.973074197769165,137,0.08452099779226484,-1.3483413739798218,0,-1994.75,0.011056184768676758,0.018738746643066406,11.993144035339355,0.6859829643926733
BOXQP_SMALL,spar040-040-3,QP,41,0,LP-EIG-S,-1,11.987937211990356,1e-06,-1362.2105323876738,12.024749040603638,191,0.05926665086396702,-0.9022134965020894,0,-1994.75,0.011807918548583984,0.035041093826293945,12.06223201751709,0.7771640221764694
BOXQP_SMALL,spar040-040-3,QP,41,0,LP-EIG-1,-1,11.987937211990356,1e-06,-1367.9528859976708,12.086580038070679,201,0.05645403814553028,-0.88931475836969,0,-1994.75,0.010969161987304688,0.018625974655151367,12.108285188674927,0.7701087302037004
BOXQP_SMALL,spar040-040-3,QP,41,0,SOC-FROB-0,-1,11.987937211990356,1e-06,-1363.37799412064,12.281128883361816,17,0.7173644935383516,-1.2862135496735292,0,-1994.7498951009238,0.4973030090332031,0.019433975219726562,12.303154945373535,0.7757296017395494
BOXQP_SMALL,spar040-040-3,QP,41,0,SOC-EIG-1,-1,11.987937211990356,1e-06,-1913.1524668149432,12.60182785987854,14,0.8961628675460815,-2.408593208073084,0,-1994.7498951009238,0.4770200252532959,0.019932031631469727,12.623655319213867,0.10025397146907848
BOXQP_SMALL,spar040-050-1,QP,41,0,SDP,-1,-1.0,1e-06,-1160.4390035661968,11.345058917999268,1,11.345058917999268,9.686279061577997e-12,1,-1160.4390035661968,11.345058917999268,0.29427099227905273,11.645439147949219,1.0
BOXQP_SMALL,spar040-050-1,QP,41,0,LP-FROB-0,-1,11.645439147949219,1e-06,-1372.3164517111427,11.714977025985718,149,0.07511454620617349,-1.0431563396010552,0,-2095.5,0.014246940612792969,0.026248931884765625,11.74377179145813,0.773407885738986
BOXQP_SMALL,spar040-050-1,QP,41,0,LP-EIG-0,-1,11.645439147949219,1e-06,-1405.3428263618353,11.692577123641968,147,0.07608904968313619,-1.4152277929929493,0,-2095.5,0.013257980346679688,0.019356966018676758,11.714197158813477,0.7380878640755323
BOXQP_SMALL,spar040-050-1,QP,41,0,LP-EIG-S,-1,11.645439147949219,1e-06,-1374.6548668089313,11.666982173919678,196,0.05602629817261988,-1.0240823977842204,0,-2095.5,0.013264179229736328,0.019305944442749023,11.688078165054321,0.7709070701700478
BOXQP_SMALL,spar040-050-1,QP,41,0,LP-EIG-1,-1,11.645439147949219,1e-06,-1379.2259835939064,11.691315174102783,207,0.0530512885770936,-0.7792897302744541,0,-2095.5,0.013202190399169922,0.019287824630737305,11.713667154312134,0.7660184941280476
BOXQP_SMALL,spar040-050-1,QP,41,0,SOC-FROB-0,-1,11.645439147949219,1e-06,-1385.0258496799183,11.746867895126343,17,0.6866170238046085,-1.001229465586555,0,-2095.4990616559203,0.5078530311584473,0.03704118728637695,11.784849882125854,0.759815592409604
BOXQP_SMALL,spar040-050-1,QP,41,0,SOC-EIG-1,-1,11.645439147949219,1e-06,-1936.985261871922,12.159982204437256,15,0.8065831025441488,-2.3185754854132017,0,-2095.4990616559203,0.4645199775695801,0.019510984420776367,12.181472063064575,0.1695225867179413
BOXQP_SMALL,spar040-050-2,QP,41,0,SDP,-1,-1.0,1e-06,-1435.9947880314728,11.92041301727295,1,11.92041301727295,4.800080851912173e-11,1,-1435.9947880314728,11.92041301727295,0.29613590240478516,12.218797206878662,1.0
BOXQP_SMALL,spar040-050-2,QP,41,0,LP-FROB-0,-1,12.218797206878662,1e-06,-1517.2821090230284,12.261751174926758,176,0.06614715131846341,-0.4760299384520043,0,-2312.5,0.015455245971679688,0.020377635955810547,12.28409719467163,0.9072597402940779
BOXQP_SMALL,spar040-050-2,QP,41,0,LP-EIG-0,-1,12.218797206878662,1e-06,-1558.082161361736,12.21531867980957,164,0.07106291957017852,-0.6843539925208213,0,-2312.5,0.015453815460205078,0.019362211227416992,12.237043857574463,0.8607111838433117
BOXQP_SMALL,spar040-050-2,QP,41,0,LP-EIG-S,-1,12.218797206878662,1e-06,-1517.2979025315688,12.215333223342896,226,0.05066441434674558,-0.3626055914912798,0,-2312.5,0.015386104583740234,0.019145965576171875,12.237269878387451,0.907241721566608
BOXQP_SMALL,spar040-050-2,QP,41,0,LP-EIG-1,-1,12.218797206878662,1e-06,-1526.7082756088932,12.265734910964966,225,0.051106817457411025,-0.39119109546495673,0,-2312.5,0.015355110168457031,0.019181251525878906,12.287183046340942,0.8965054784173061
BOXQP_SMALL,spar040-050-2,QP,41,0,SOC-FROB-0,-1,12.218797206878662,1e-06,-1581.7708439498126,12.209609985351562,14,0.8675965751920428,-0.7515542769245185,0,-2312.4987542380286,0.484652042388916,0.019958019256591797,12.231090068817139,0.8336846591245357
BOXQP_SMALL,spar040-050-2,QP,41,0,SOC-EIG-1,-1,12.218797206878662,1e-06,-2153.5425966726943,12.440922021865845,14,0.8839202948978969,-2.456027725504745,0,-2312.4987542380286,0.47741007804870605,0.03602313995361328,12.477718114852905,0.1813524680935384
BOXQP_SMALL,spar040-050-3,QP,41,0,SDP,-1,-1.0,1e-06,-1653.6285050019787,9.605331182479858,1,9.605331182479858,4.9198038215362515e-11,1,-1653.6285050019787,9.605331182479858,0.29640817642211914,9.904032945632935,1.0
BOXQP_SMALL,spar040-050-3,QP,41,0,LP-FROB-0,-1,9.904032945632935,1e-06,-1768.9208165945715,9.915955305099487,145,0.06489170995251886,-0.5018720681770421,0,-2590.0,0.014246225357055664,0.019958972930908203,9.938188791275024,0.8768733219577167
BOXQP_SMALL,spar040-050-3,QP,41,0,LP-EIG-0,-1,9.904032945632935,1e-06,-1798.6026926311827,9.908314943313599,132,0.07152588620330348,-1.0749851910546087,0,-2590.0,0.014230966567993164,0.019496917724609375,9.930098056793213,0.8451744970840763
BOXQP_SMALL,spar040-050-3,QP,41,0,LP-EIG-S,-1,9.904032945632935,1e-06,-1781.6604330544976,9.919208288192749,187,0.04971490696789747,-0.5052644735816744,0,-2590.0,0.013984918594360352,0.019092082977294922,9.94113302230835,0.8632680205063382
BOXQP_SMALL,spar040-050-3,QP,41,0,LP-EIG-1,-1,9.904032945632935,1e-06,-1772.4682950172435,9.916971206665039,195,0.04747424003405449,-0.5402796381725669,0,-2590.0,0.014000892639160156,0.01931285858154297,9.939092874526978,0.8730847845645752
BOXQP_SMALL,spar040-050-3,QP,41,0,SOC-FROB-0,-1,9.904032945632935,1e-06,-1830.2631034682668,10.689416885375977,13,0.8162029889913706,-0.7593492308179938,0,-2589.9994542762465,0.48504185676574707,0.01942610740661621,10.71117115020752,0.8113625816742945
BOXQP_SMALL,spar040-050-3,QP,41,0,SOC-EIG-1,-1,9.904032945632935,1e-06,-2481.0895336769654,9.950037002563477,12,0.8246848185857137,-2.327914691610382,0,-2589.9994542762465,0.4981670379638672,0.02027106285095215,9.972981929779053,0.11631065731341998
BOXQP_SMALL,spar040-060-1,QP,41,0,SDP,-1,-1.0,1e-06,-1352.9198258023368,9.818539142608643,1,9.818539142608643,5.721108735726096e-12,1,-1352.9198258023368,9.818539142608643,0.2955131530761719,10.116704940795898,1.0
BOXQP_SMALL,spar040-060-1,QP,41,0,LP-FROB-0,-1,10.116704940795898,1e-06,-1564.4116317464764,10.109015941619873,143,0.06764483285116983,-0.9108277713269973,0,-2763.75,0.014863967895507812,0.019164085388183594,10.130238056182861,0.8500940724035658
BOXQP_SMALL,spar040-060-1,QP,41,0,LP-EIG-0,-1,10.116704940795898,1e-06,-1654.9273584349357,10.17705225944519,132,0.0738739190679608,-1.5694875521850693,0,-2763.75,0.015173196792602539,0.01877593994140625,10.198081970214844,0.7859362961212889
BOXQP_SMALL,spar040-060-1,QP,41,0,LP-EIG-S,-1,10.116704940795898,1e-06,-1578.9968908580543,10.192174911499023,187,0.0512092253741096,-0.9562613520038966,0,-2763.75,0.015095949172973633,0.01874685287475586,10.213202953338623,0.8397560038122327
BOXQP_SMALL,spar040-060-1,QP,41,0,LP-EIG-1,-1,10.116704940795898,1e-06,-1610.1794156067108,10.10812783241272,192,0.049403262635072075,-0.8579745417509979,0,-2763.75,0.015131950378417969,0.018725156784057617,10.129132986068726,0.8176537513094536
BOXQP_SMALL,spar040-060-1,QP,41,0,SOC-FROB-0,-1,10.116704940795898,1e-06,-1606.080420566632,10.655564069747925,15,0.7069973945617676,-1.5269108028478786,0,-2763.7484966846973,0.5095770359039307,0.01967000961303711,10.676928043365479,0.8205589381693218
BOXQP_SMALL,spar040-060-1,QP,41,0,SOC-EIG-1,-1,10.116704940795898,1e-06,-2371.2123170528857,10.382192850112915,15,0.6886646111806234,-2.463037354371445,0,-2763.7484966846973,0.46009182929992676,0.019636154174804688,10.404310703277588,0.27823093457996684
BOXQP_SMALL,spar040-060-2,QP,41,0,SDP,-1,-1.0,1e-06,-2004.2285700234204,7.250669002532959,1,7.250669002532959,2.5459607139872875e-12,1,-2004.2285700234204,7.250669002532959,0.2955958843231201,7.548887014389038,1.0
